serie,hour,day,month,season,value
1,00,01,02,4,44.5455
1,00,02,02,4,28.0833
1,00,03,02,4,27.2762
1,00,04,02,4,26.9
1,00,05,02,4,29.65
1,00,06,02,4,32.22
1,00,07,02,4,32.0833
1,00,08,02,4,31.5368
1,00,09,02,4,35.6316
1,00,10,02,4,43.0089
1,00,11,02,4,46.1794
1,00,12,02,4,31.9233
1,00,13,02,4,30.4045
1,00,14,02,4,29.1806
1,00,15,02,4,28.1667
1,00,16,02,4,29.7778
1,00,17,02,4,30.9306
1,00,18,02,4,32.7651
1,00,19,02,4,33.2107
1,00,20,02,4,33.0187
1,00,21,02,4,26.33
1,00,22,02,4,23.6543
1,00,23,02,4,23.698
1,00,24,02,4,27.4833
1,00,25,02,4,27.2935
1,00,26,02,4,23.9636
1,00,27,02,4,21.4317
1,00,28,02,4,25.3
1,00,01,03,1,27.1308
1,00,02,03,1,29.4292
1,00,03,03,1,28.4154
1,00,04,03,1,33.7956
1,00,05,03,1,36.3869
1,00,06,03,1,35.3151
1,00,07,03,1,32.52
1,00,08,03,1,34.0792
1,00,09,03,1,31.8471
1,00,10,03,1,36.655
1,00,11,03,1,38.6957
1,00,12,03,1,33.4636
1,00,13,03,1,25.9286
1,00,14,03,1,22.4
1,00,15,03,1,23.0111
1,00,16,03,1,23.1123
1,00,17,03,1,25.372
1,00,18,03,1,24.3346
1,00,19,03,1,21.4892
1,00,20,03,1,21.125
1,00,21,03,1,19.3065
1,00,22,03,1,18.6846
1,00,23,03,1,21.5011
1,00,24,03,1,23.8061
1,00,25,03,1,23.0294
1,00,26,03,1,20.3018
1,00,27,03,1,18.8231
1,00,28,03,1,16.765
1,00,29,03,1,15.4789
1,00,30,03,1,19.3875
1,00,31,03,1,28.6146
1,00,01,04,1,37.6726
1,00,02,04,1,33.9822
1,00,03,04,1,27.1175
1,00,04,04,1,20.1208
1,00,05,04,1,28.0389
1,00,06,04,1,32.2358
1,00,07,04,1,42.4207
1,00,08,04,1,44.7469
1,00,09,04,1,35.278
1,00,10,04,1,32.9928
1,00,11,04,1,27.7
1,00,12,04,1,23.5231
1,00,13,04,1,30.2965
1,00,14,04,1,45.0364
1,00,15,04,1,46.3688
1,00,16,04,1,34.3361
1,00,17,04,1,32.2444
1,00,18,04,1,33.1251
1,00,19,04,1,33.7446
1,00,20,04,1,32.55
1,00,21,04,1,33.0447
1,00,22,04,1,36.2205
1,00,23,04,1,37.2564
1,00,24,04,1,53.3522
1,00,25,04,1,40.6638
1,00,26,04,1,36.2739
1,00,27,04,1,34.774
1,00,28,04,1,37.2394
1,00,29,04,1,40.3456
1,00,30,04,1,40.8714
1,00,01,05,1,34.759
1,00,02,05,1,33.7627
1,00,03,05,1,27.2273
1,00,04,05,1,22.6635
1,00,05,05,1,24.4239
1,00,06,05,1,29.2848
1,00,07,05,1,36.9534
1,00,08,05,1,46.4276
1,00,09,05,1,48.8164
1,00,10,05,1,47.7456
1,00,11,05,1,34.574
1,00,12,05,1,22.8189
1,00,13,05,1,20.3146
1,00,14,05,1,23.9442
1,00,15,05,1,24.1904
1,00,16,05,1,23.5
1,00,17,05,1,18.6827
1,00,18,05,1,19.0392
1,00,19,05,1,22.0444
1,00,20,05,1,21.7375
1,00,21,05,1,24.2982
1,00,22,05,1,29.5806
1,00,23,05,1,26.5611
1,00,24,05,1,25.2263
1,00,25,05,1,22.6163
1,00,26,05,1,22.3608
1,00,27,05,1,24.6253
1,00,28,05,1,21.463
1,00,29,05,1,17.6566
1,00,30,05,1,16.8909
1,00,31,05,1,16.0815
1,00,01,06,2,16.0023
1,00,02,06,2,16.639
1,00,03,06,2,14.4359
1,00,04,06,2,25.6554
1,00,05,06,2,18.71
1,00,06,06,2,22.1366
1,00,07,06,2,22.4864
1,00,08,06,2,19.0707
1,00,09,06,2,21.7829
1,00,10,06,2,21.2404
1,00,11,06,2,19.285
1,00,12,06,2,13.4478
1,00,13,06,2,16.9585
1,00,14,06,2,22.535
1,00,15,06,2,21.8343
1,00,16,06,2,21.3413
1,00,17,06,2,20.0697
1,00,18,06,2,25.6963
1,00,19,06,2,35.6649
1,00,20,06,2,34.427
1,00,21,06,2,29.458
1,00,22,06,2,24.2719
1,00,23,06,2,20.8194
1,00,24,06,2,36.0444
1,00,25,06,2,27.7359
1,00,26,06,2,32.1826
1,00,27,06,2,32.975
1,00,28,06,2,26.736
1,00,29,06,2,27.4652
1,00,30,06,2,27.5541
1,00,01,07,2,21.6953
1,00,02,07,2,21.9992
1,00,03,07,2,24.3683
1,00,04,07,2,26.115
1,00,05,07,2,25.2092
1,00,06,07,2,23.8595
1,00,07,07,2,25.1812
1,00,08,07,2,24.9985
1,00,09,07,2,26.1669
1,00,10,07,2,25.0829
1,00,11,07,2,20.8787
1,00,12,07,2,21.8255
1,00,13,07,2,28.6143
1,00,14,07,2,29.3907
1,00,15,07,2,29.9867
1,00,16,07,2,26.3218
1,00,17,07,2,32.958
1,00,18,07,2,29.377
1,00,19,07,2,23.664
1,00,20,07,2,21.259
1,00,21,07,2,23.0538
1,00,22,07,2,20.2397
1,00,23,07,2,23.2367
1,00,24,07,2,21.3152
1,00,25,07,2,19.4303
1,00,26,07,2,20.7481
1,00,27,07,2,25.7895
1,00,28,07,2,25.3833
1,00,29,07,2,20.08
1,00,30,07,2,16.3306
1,00,31,07,2,13.9754
1,00,01,08,2,18.5324
1,00,02,08,2,18.1952
1,00,03,08,2,23.1812
1,00,04,08,2,25.0708
1,00,05,08,2,19.7802
1,00,06,08,2,24.6238
1,00,07,08,2,29.2846
1,00,08,08,2,30.4427
1,00,09,08,2,38.419
1,00,10,08,2,25.9575
1,00,11,08,2,22.8122
1,00,12,08,2,20.5902
1,00,13,08,2,15.1882
1,00,14,08,2,15.627
1,00,15,08,2,24.0898
1,00,16,08,2,24.92
1,00,17,08,2,17.3021
1,00,18,08,2,26.0648
1,00,19,08,2,23.4157
1,00,20,08,2,22.9408
1,00,21,08,2,24.0878
1,00,22,08,2,23.6394
1,00,23,08,2,19.8292
1,00,24,08,2,15.981
1,00,25,08,2,19.5347
1,00,26,08,2,26.3815
1,00,27,08,2,27.2687
1,00,28,08,2,24.5722
1,00,29,08,2,22.965
1,00,30,08,2,17.9126
1,00,31,08,2,21.1372
1,00,01,09,3,20.5048
1,00,02,09,3,21.1024
1,00,03,09,3,19.5178
1,00,04,09,3,15.5023
1,00,05,09,3,16.186
1,00,06,09,3,12.9656
1,00,07,09,3,14.0381
1,00,08,09,3,14.2957
1,00,09,09,3,11.1721
1,00,10,09,3,14.3333
1,00,11,09,3,15.4814
1,00,12,09,3,22.1539
1,00,13,09,3,24.6475
1,00,14,09,3,29.9868
1,00,15,09,3,32.0228
1,00,16,09,3,30.2661
1,00,17,09,3,30.2683
1,00,18,09,3,28.8138
1,00,19,09,3,30.025
1,00,20,09,3,27.2512
1,00,21,09,3,37.307
1,00,22,09,3,36.0128
1,00,23,09,3,28.8918
1,00,24,09,3,36.7233
1,00,25,09,3,30.0953
1,00,26,09,3,29.37
1,00,27,09,3,25.02
1,00,28,09,3,26.7924
1,00,29,09,3,22.7683
1,00,30,09,3,22.3025
1,00,01,10,3,31.8443
1,00,02,10,3,23.3049
1,00,03,10,3,22.3781
1,00,04,10,3,31.638
1,00,05,10,3,28.9906
1,00,06,10,3,24.6101
1,00,07,10,3,23.7485
1,00,08,10,3,23.3291
1,00,09,10,3,26.8185
1,00,10,10,3,20.8305
1,00,11,10,3,26.0494
1,00,12,10,3,32.92
1,00,13,10,3,33.4064
1,00,14,10,3,33.4525
1,00,15,10,3,28.5046
1,00,16,10,3,29.9293
1,00,17,10,3,35.3533
1,00,18,10,3,35.5802
1,00,19,10,3,39.8127
1,00,20,10,3,49.9893
1,00,21,10,3,48.2578
1,00,22,10,3,44.7594
1,00,23,10,3,43.3066
1,00,24,10,3,40.2447
1,00,25,10,3,40.8746
1,00,26,10,3,41.8059
1,00,27,10,3,39.7643
1,00,28,10,3,39.409
1,00,29,10,3,39.087
1,00,30,10,3,37.9652
1,00,31,10,3,35.0747
1,00,01,11,3,37.98
1,00,02,11,3,46.8614
1,00,03,11,3,48.6385
1,00,04,11,3,47.2397
1,00,05,11,3,47.3542
1,00,06,11,3,40.283
1,00,07,11,3,37.5365
1,00,08,11,3,39.7481
1,00,09,11,3,37.0109
1,00,10,11,3,40.1735
1,00,11,11,3,40.829
1,00,12,11,3,41.1718
1,00,13,11,3,43.1701
1,00,14,11,3,41.3963
1,00,15,11,3,40.4286
1,00,16,11,3,39.5884
1,00,17,11,3,37.8346
1,00,18,11,3,40.7012
1,00,19,11,3,39.4403
1,00,20,11,3,40.5377
1,00,21,11,3,41.56
1,00,22,11,3,44.0536
1,00,23,11,3,38.3833
1,00,24,11,3,41.44
1,00,25,11,3,56.3889
1,00,26,11,3,36.533
1,00,27,11,3,33.7605
1,00,28,11,3,45.2333
1,00,29,11,3,49.8039
1,00,30,11,3,48.827
1,00,01,12,4,47.1468
1,00,02,12,4,37.9305
1,00,03,12,4,32.1396
1,00,04,12,4,34.0796
1,00,05,12,4,33.1893
1,00,06,12,4,33.9
1,00,07,12,4,35.7132
1,00,08,12,4,40.9844
1,00,09,12,4,45.5669
1,00,10,12,4,39.932
1,00,11,12,4,35.0471
1,00,12,12,4,37.9518
1,00,13,12,4,47.9652
1,00,14,12,4,47.1078
1,00,15,12,4,46.7791
1,00,16,12,4,46.9872
1,00,17,12,4,34.2681
1,00,18,12,4,36.0466
1,00,19,12,4,51.6181
1,00,20,12,4,56.5226
1,00,21,12,4,61.0542
1,00,22,12,4,52.7307
1,00,23,12,4,48.9895
1,00,24,12,4,46.3417
1,00,25,12,4,47.48
1,00,26,12,4,50.3276
1,00,27,12,4,47.1403
1,00,28,12,4,44.3856
1,00,29,12,4,43.7649
1,00,30,12,4,42.8454
1,00,31,12,4,41.9788
1,00,01,01,4,41.6389
1,00,02,01,4,42.6759
1,00,03,01,4,48.0705
1,00,04,01,4,44.6616
1,00,05,01,4,41.6227
1,00,06,01,4,41.8949
1,00,07,01,4,43.1156
1,00,08,01,4,39.7274
1,00,09,01,4,37.6068
1,00,10,01,4,35.8474
1,00,11,01,4,30.342
1,00,12,01,4,31.2842
1,00,13,01,4,30.9583
1,00,14,01,4,33.5125
1,00,15,01,4,40.8509
1,00,16,01,4,41.225
1,00,17,01,4,38.9658
1,00,18,01,4,44.8106
1,00,19,01,4,33.0811
1,00,20,01,4,20.6386
1,00,21,01,4,23.6964
1,00,22,01,4,31.8103
1,00,23,01,4,37.1635
1,00,24,01,4,38.1162
1,00,25,01,4,41.6833
1,00,26,01,4,40.1645
1,00,27,01,4,45.3706
1,00,28,01,4,50.7345
1,00,29,01,4,51.042
1,00,30,01,4,47.9328
1,00,31,01,4,48.9394
1,00,01,02,4,52.8843
1,00,02,02,4,48.9692
1,00,03,02,4,47.7302
1,00,04,02,4,42.7636
1,00,05,02,4,37.6741
1,00,06,02,4,34.7273
1,00,07,02,4,34.9232
1,00,08,02,4,40.9709
1,00,09,02,4,45.976
1,00,10,02,4,45.3375
1,00,11,02,4,43.1112
1,00,12,02,4,46.468
1,00,13,02,4,40.6566
1,00,14,02,4,38.3551
1,00,15,02,4,37.2673
1,00,16,02,4,42.3207
1,00,17,02,4,46.8
1,00,18,02,4,34.24
1,00,19,02,4,30.4506
1,00,20,02,4,30.6306
1,00,21,02,4,29.677
1,00,22,02,4,28.7863
1,00,23,02,4,29.0021
1,00,24,02,4,32.0067
1,00,25,02,4,29.7175
1,00,26,02,4,27.0915
1,00,27,02,4,26.5716
1,00,28,02,4,25.849
1,00,29,02,4,35.4519
1,00,01,03,1,45.7894
1,00,02,03,1,44.8592
1,00,03,03,1,42.77
1,00,04,03,1,46.559
1,00,05,03,1,40.692
1,00,06,03,1,26.193
1,00,07,03,1,24.0393
1,00,08,03,1,31.2225
1,00,09,03,1,29.4881
1,00,10,03,1,29.1583
1,00,11,03,1,37.5565
1,00,12,03,1,38.7469
1,00,13,03,1,44.1495
1,00,14,03,1,40.3299
1,00,15,03,1,37.7961
1,00,16,03,1,26.7636
1,00,17,03,1,32.576
1,00,18,03,1,26.9576
1,00,19,03,1,28.3128
1,00,20,03,1,25.8537
1,00,21,03,1,23.3699
1,00,22,03,1,22.508
1,00,23,03,1,28.1998
1,00,24,03,1,27.6347
1,00,25,03,1,29.6627
1,00,26,03,1,30.5979
1,00,27,03,1,33.2462
1,00,28,03,1,30.7569
1,00,29,03,1,28.4603
1,00,30,03,1,27.9006
1,00,31,03,1,33.1027
1,00,01,04,1,35.337
1,00,02,04,1,32.9748
1,00,03,04,1,31.028
1,00,04,04,1,30.6486
1,00,05,04,1,30.1022
1,00,06,04,1,31.5604
1,00,07,04,1,35.4521
1,00,08,04,1,36.4368
1,00,09,04,1,33.2158
1,00,10,04,1,33.4172
1,00,11,04,1,27.9317
1,00,12,04,1,28.6157
1,00,13,04,1,31.3659
1,00,14,04,1,37.3518
1,00,15,04,1,40.7187
1,00,16,04,1,34.3361
1,00,17,04,1,32.2444
1,00,18,04,1,33.1251
1,00,19,04,1,33.7446
1,00,20,04,1,32.55
1,00,21,04,1,33.0447
1,00,22,04,1,36.2205
1,00,23,04,1,37.2564
1,00,24,04,1,42.2044
1,00,25,04,1,39.434
1,00,26,04,1,35.0856
1,00,27,04,1,29.1759
1,00,28,04,1,28.3381
1,00,29,04,1,35.7853
1,00,30,04,1,33.936
1,00,01,05,1,29.4489
1,00,02,05,1,30.2012
1,00,03,05,1,31.3884
1,00,04,05,1,27.9939
1,00,05,05,1,32.7962
1,00,06,05,1,32.651
1,00,07,05,1,37.6874
1,00,08,05,1,42.3591
1,00,09,05,1,41.5161
1,00,10,05,1,41.5289
1,00,11,05,1,39.1673
1,00,12,05,1,32.199
1,00,13,05,1,28.1496
1,00,14,05,1,31.5338
1,00,15,05,1,31.1095
1,00,16,05,1,30.6831
1,00,17,05,1,28.6387
1,00,18,05,1,28.1428
1,00,19,05,1,27.4829
1,00,20,05,1,29.1472
1,00,21,05,1,30.0453
1,00,22,05,1,35.6469
1,00,23,05,1,32.1541
1,00,24,05,1,32.3038
1,00,25,05,1,31.1441
1,00,26,05,1,32.5739
1,00,27,05,1,35.3877
1,00,28,05,1,32.4432
1,00,29,05,1,30.51
1,00,30,05,1,30.6239
1,00,31,05,1,28.6957
1,00,01,06,2,27.0591
1,00,02,06,2,26.6373
1,00,03,06,2,26.411
1,00,04,06,2,28.6978
1,00,05,06,2,26.6531
1,00,06,06,2,31.0689
1,00,07,06,2,30.4837
1,00,08,06,2,29.1828
1,00,09,06,2,28.3518
1,00,10,06,2,31.3824
1,00,11,06,2,30.3363
1,00,12,06,2,27.5357
1,00,13,06,2,26.8025
1,00,14,06,2,26.8902
1,00,15,06,2,26.3874
1,00,16,06,2,27.2556
1,00,17,06,2,24.1719
1,00,18,06,2,25.152
1,00,19,06,2,28.7631
1,00,20,06,2,29.9864
1,00,21,06,2,29.5422
1,00,22,06,2,28.7688
1,00,23,06,2,25.5499
1,00,24,06,2,28.4224
1,00,25,06,2,28.2386
1,00,26,06,2,29.3789
1,00,27,06,2,29.132
1,00,28,06,2,29.0766
1,00,29,06,2,24.9829
1,00,30,06,2,28.6094
1,00,01,07,2,24.9435
1,00,02,07,2,25.4753
1,00,03,07,2,25.5251
1,00,04,07,2,24.5067
1,00,05,07,2,28.8027
1,00,06,07,2,29.4618
1,00,07,07,2,28.6031
1,00,08,07,2,30.0703
1,00,09,07,2,29.564
1,00,10,07,2,27.8463
1,00,11,07,2,28.7136
1,00,12,07,2,23.864
1,00,13,07,2,26.2797
1,00,14,07,2,24.7986
1,00,15,07,2,23.903
1,00,16,07,2,23.4036
1,00,17,07,2,24.5953
1,00,18,07,2,24.1252
1,00,19,07,2,25.2095
1,00,20,07,2,25.1364
1,00,21,07,2,23.7927
1,00,22,07,2,21.7541
1,00,23,07,2,23.5461
1,00,24,07,2,23.0876
1,00,25,07,2,20.6755
1,00,26,07,2,22.9276
1,00,27,07,2,23.1289
1,00,28,07,2,22.5417
1,00,29,07,2,17.807
1,00,30,07,2,18.2087
1,00,31,07,2,16.643
1,00,01,08,2,15.1121
1,00,02,08,2,16.6057
1,00,03,08,2,17.2446
1,00,04,08,2,19.2097
1,00,05,08,2,16.1898
1,00,06,08,2,17.7561
1,00,07,08,2,18.9643
1,00,08,08,2,21.1388
1,00,09,08,2,17.2
1,00,10,08,2,17.5154
1,00,11,08,2,20.5419
1,00,12,08,2,25.9951
1,00,13,08,2,25.7577
1,00,14,08,2,19.7739
1,00,15,08,2,20.5118
1,00,16,08,2,20.9807
1,00,17,08,2,29.0127
1,00,18,08,2,32.9194
1,00,19,08,2,19.6212
1,00,20,08,2,26.722
1,00,21,08,2,38.3507
1,00,22,08,2,23.0128
1,00,23,08,2,17.0582
1,00,24,08,2,16.3909
1,00,25,08,2,20.6054
1,00,26,08,2,19.1059
1,00,27,08,2,26.0759
1,00,28,08,2,27.3178
1,00,29,08,2,23.9692
1,00,30,08,2,22.095
1,00,31,08,2,23.09
1,00,01,09,3,9.96
1,00,02,09,3,14.812
1,00,03,09,3,14.1241
1,00,04,09,3,16.456
1,00,05,09,3,16.7538
1,00,06,09,3,15.9459
1,00,07,09,3,16.4947
1,00,08,09,3,14.9545
1,00,09,09,3,16.1173
1,00,10,09,3,15.1692
1,00,11,09,3,15.2073
1,00,12,09,3,15.7769
1,00,13,09,3,16.5489
1,00,14,09,3,28.4611
1,00,15,09,3,28.0478
1,00,16,09,3,27.029
1,00,17,09,3,33.0701
1,00,18,09,3,38.1469
1,00,19,09,3,37.183
1,00,20,09,3,40.4624
1,00,21,09,3,34.1324
1,00,22,09,3,38.4128
1,00,23,09,3,50.0033
1,00,24,09,3,46.0374
1,00,25,09,3,32.0905
1,00,26,09,3,25.2079
1,00,27,09,3,32.6906
1,00,28,09,3,25.9423
1,00,29,09,3,22.9537
1,00,30,09,3,23.7428
1,00,01,10,3,32.7171
1,00,02,10,3,35.1437
1,00,03,10,3,26.2222
1,00,04,10,3,34.132
1,00,05,10,3,33.9133
1,00,06,10,3,46.1279
1,00,07,10,3,35.7689
1,00,08,10,3,29.8476
1,00,09,10,3,27.9719
1,00,10,10,3,26.3419
1,00,11,10,3,22.9798
1,00,12,10,3,19.7021
1,00,13,10,3,25.6552
1,00,14,10,3,24.6333
1,00,15,10,3,20.8271
1,00,16,10,3,21.6789
1,00,17,10,3,21.4774
1,00,18,10,3,21.2007
1,00,19,10,3,25.7712
1,00,20,10,3,54.5646
1,00,21,10,3,50.436
1,00,22,10,3,51.627
1,00,23,10,3,47.7029
1,00,24,10,3,39.8438
1,00,25,10,3,47.4784
1,00,26,10,3,38.2411
1,00,27,10,3,41.8122
1,00,28,10,3,58.44
1,00,29,10,3,60.1347
1,00,30,10,3,52.7197
1,00,31,10,3,49.9507
1,00,01,11,3,54.8254
1,00,02,11,3,62.8368
1,00,03,11,3,52.9
1,00,04,11,3,47.86
1,00,05,11,3,59.4015
1,00,06,11,3,55.0206
1,00,07,11,3,52.7319
1,00,08,11,3,55.2714
1,00,09,11,3,56.9333
1,00,10,11,3,56.9294
1,00,11,11,3,50.3214
1,00,12,11,3,52.6761
1,00,13,11,3,49.7719
1,00,14,11,3,64.8671
1,00,15,11,3,72.3233
1,00,16,11,3,69.3647
1,00,17,11,3,60.3276
1,00,18,11,3,63.1265
1,00,19,11,3,59.1833
1,00,20,11,3,53.0545
1,00,21,11,3,45.8
1,00,22,11,3,34.2504
1,00,23,11,3,31.9688
1,00,24,11,3,34.6331
1,00,25,11,3,43.4032
1,00,26,11,3,36.533
1,00,27,11,3,33.7605
1,00,28,11,3,38.2469
1,00,29,11,3,38.1609
1,00,30,11,3,35.0582
1,00,01,12,4,35.6108
1,00,02,12,4,36.4197
1,00,03,12,4,34.5954
1,00,04,12,4,36.0006
1,00,05,12,4,35.8225
1,00,06,12,4,35.6894
1,00,07,12,4,34.9167
2,00,06,07,2,47.4454
2,00,07,07,2,45.7606
2,00,08,07,2,49.0246
2,00,09,07,2,50.2249
2,00,10,07,2,49.1314
2,00,11,07,2,50.8171
2,00,12,07,2,47.2859
2,00,13,07,2,50.73
2,00,14,07,2,47.4821
2,00,15,07,2,49.0548
2,00,16,07,2,47.1648
2,00,17,07,2,46.6751
2,00,18,07,2,44.2455
2,00,19,07,2,46.9276
2,00,20,07,2,45.7067
2,00,21,07,2,48.941
2,00,22,07,2,50.9577
2,00,23,07,2,51.8732
2,00,24,07,2,47.9898
2,00,25,07,2,45.1472
2,00,26,07,2,46.9271
2,00,27,07,2,48.797
2,00,28,07,2,50.881
2,00,29,07,2,49.1139
2,00,30,07,2,45.7416
2,00,31,07,2,46.1902
2,00,01,08,2,43.8847
2,00,02,08,2,42.4555
2,00,03,08,2,42.8944
2,00,04,08,2,45.8032
2,00,05,08,2,39.5932
2,00,06,08,2,40.2853
2,00,07,08,2,43.1937
2,00,08,08,2,48.7933
2,00,09,08,2,46.9775
2,00,10,08,2,41.1649
2,00,11,08,2,40.9263
2,00,12,08,2,42.7317
2,00,13,08,2,44.3854
2,00,14,08,2,33.9479
2,00,15,08,2,36.2638
2,00,16,08,2,38.1961
2,00,17,08,2,42.8861
2,00,18,08,2,42.6978
2,00,19,08,2,41.9642
2,00,20,08,2,44.7321
2,00,21,08,2,36.1621
2,00,22,08,2,35.8224
2,00,23,08,2,38.2561
2,00,24,08,2,38.5913
2,00,25,08,2,39.148
2,00,26,08,2,41.4651
2,00,27,08,2,43.8179
2,00,28,08,2,41.8646
2,00,29,08,2,36.6397
2,00,30,08,2,37.3976
2,00,31,08,2,39.664
2,00,01,09,3,37.9624
2,00,02,09,3,36.0178
2,00,03,09,3,38.3055
2,00,04,09,3,37.1224
2,00,05,09,3,34.5685
2,00,06,09,3,32.7333
2,00,07,09,3,35.183
2,00,08,09,3,41.361
2,00,09,09,3,39.154
2,00,10,09,3,36.863
2,00,11,09,3,39.0887
2,00,12,09,3,39.3088
2,00,13,09,3,45.6083
2,00,14,09,3,37.6485
2,00,15,09,3,43.9481
2,00,16,09,3,44.4426
2,00,17,09,3,41.8946
2,00,18,09,3,40.08
2,00,19,09,3,37.1299
2,00,20,09,3,35.3668
2,00,21,09,3,38.6126
2,00,22,09,3,40.8238
2,00,23,09,3,42.0519
2,00,24,09,3,37.0801
2,00,25,09,3,44
2,00,26,09,3,43.6562
2,00,27,09,3,32.6292
2,00,28,09,3,40.2531
2,00,29,09,3,41.5495
2,00,30,09,3,40.3331
2,00,01,10,3,41.0548
2,00,02,10,3,38.4402
2,00,03,10,3,34.9104
2,00,04,10,3,35.5363
2,00,05,10,3,34.5272
2,00,06,10,3,32.9134
2,00,07,10,3,39.118
2,00,08,10,3,41.8652
2,00,09,10,3,42.115
2,00,10,10,3,42.8
2,00,11,10,3,43.6025
2,00,12,10,3,43.6748
2,00,13,10,3,63.4
2,00,14,10,3,41.0103
2,00,15,10,3,39.7697
2,00,16,10,3,40.5924
2,00,17,10,3,45.2636
2,00,18,10,3,49.4895
2,00,19,10,3,51.6862
2,00,20,10,3,50.7664
2,00,21,10,3,50.0901
2,00,22,10,3,52.0048
2,00,23,10,3,48.4339
2,00,24,10,3,46.9679
2,00,25,10,3,50.2802
2,00,26,10,3,51.6283
2,00,27,10,3,54.1827
2,00,28,10,3,54.0677
2,00,29,10,3,52.3902
2,00,30,10,3,46.7864
2,00,31,10,3,40.9086
2,00,01,11,3,41.4002
2,00,02,11,3,44.3994
2,00,03,11,3,45.6586
2,00,04,11,3,46.8343
2,00,05,11,3,48.7254
2,00,06,11,3,44.5521
2,00,07,11,3,33.9349
2,00,08,11,3,33.8665
2,00,09,11,3,37.3666
2,00,10,11,3,36.1645
2,00,11,11,3,37.3993
2,00,12,11,3,37.8043
2,00,13,11,3,41.145
2,00,14,11,3,38.829
2,00,15,11,3,35.634
2,00,16,11,3,34.5401
2,00,17,11,3,35.4401
2,00,18,11,3,38.3958
2,00,19,11,3,36.158
2,00,20,11,3,39.7703
2,00,21,11,3,41.0387
2,00,22,11,3,37.5163
2,00,23,11,3,35.1796
2,00,24,11,3,34.0576
2,00,25,11,3,37.3698
2,00,26,11,3,39.2948
2,00,27,11,3,39.5307
2,00,28,11,3,39.6027
2,00,29,11,3,45.1802
2,00,30,11,3,48.2706
2,00,01,12,4,45.8724
2,00,02,12,4,45.7372
2,00,03,12,4,52.2676
2,00,04,12,4,53.3724
2,00,05,12,4,52.3765
2,00,06,12,4,50.3328
2,00,07,12,4,49.5724
2,00,08,12,4,46.6874
2,00,09,12,4,42.6371
2,00,10,12,4,42.713
2,00,11,12,4,42.3204
2,00,12,12,4,41.4791
2,00,13,12,4,39.6073
2,00,14,12,4,39.5641
2,00,15,12,4,37.3591
2,00,16,12,4,37.4288
2,00,17,12,4,37.3374
2,00,18,12,4,35.0087
2,00,19,12,4,33.987
2,00,20,12,4,32.4941
2,00,21,12,4,33.644
2,00,22,12,4,33.7899
2,00,23,12,4,34.3028
2,00,24,12,4,34.8829
2,00,25,12,4,35.1905
2,00,26,12,4,35.384
2,00,27,12,4,35.622
2,00,28,12,4,36.0524
2,00,29,12,4,37.0462
2,00,30,12,4,37.0277
2,00,31,12,4,36.9726
2,00,01,01,4,36.4551
2,00,02,01,4,39.0003
2,00,03,01,4,41.3166
2,00,04,01,4,45.2079
2,00,05,01,4,46.1191
2,00,06,01,4,41.9937
2,00,07,01,4,39.3614
2,00,08,01,4,38.4786
2,00,09,01,4,34.8251
2,00,10,01,4,35.0968
2,00,11,01,4,37.0608
2,00,12,01,4,37.3822
2,00,13,01,4,33.6192
2,00,14,01,4,31.6572
2,00,15,01,4,31.4449
2,00,16,01,4,31.2012
2,00,17,01,4,31.7696
2,00,18,01,4,27.3367
2,00,19,01,4,27.1811
2,00,20,01,4,30.3235
2,00,21,01,4,31.6584
2,00,22,01,4,31.0526
2,00,23,01,4,30.8652
2,00,24,01,4,28.9885
2,00,25,01,4,27.7745
2,00,26,01,4,30.0648
2,00,27,01,4,34.21
2,00,28,01,4,35.1607
2,00,29,01,4,39.3796
2,00,30,01,4,40.792
2,00,31,01,4,37.1753
2,00,01,02,4,38.2177
2,00,02,02,4,38.446
2,00,03,02,4,38.5399
2,00,04,02,4,42.2112
2,00,05,02,4,37.4244
2,00,06,02,4,36.0701
2,00,07,02,4,38.0887
2,00,08,02,4,32.2756
2,00,09,02,4,31.3955
2,00,10,02,4,32.551
2,00,11,02,4,33.6363
2,00,12,02,4,36.5873
2,00,13,02,4,37.2289
2,00,14,02,4,36.5665
2,00,15,02,4,37.3767
2,00,16,02,4,36.7079
2,00,17,02,4,35.9606
2,00,18,02,4,35.4106
2,00,19,02,4,35.0367
2,00,20,02,4,33.5846
2,00,21,02,4,31.3265
2,00,22,02,4,32.715
2,00,23,02,4,36.4454
2,00,24,02,4,37.1817
2,00,25,02,4,40.2517
2,00,26,02,4,40.6245
2,00,27,02,4,36.7404
2,00,28,02,4,36.7324
2,00,01,03,1,37.683
2,00,02,03,1,37.35
2,00,03,03,1,35.315
2,00,04,03,1,47.7767
2,00,05,03,1,47.216
2,00,06,03,1,40.5
2,00,07,03,1,39.8587
2,00,08,03,1,40.2355
2,00,09,03,1,40.4997
2,00,10,03,1,40.0011
2,00,11,03,1,42.1679
2,00,12,03,1,33.0996
2,00,13,03,1,31.6694
2,00,14,03,1,37.9464
2,00,15,03,1,36.2902
2,00,16,03,1,35.3522
2,00,17,03,1,33.7184
2,00,18,03,1,32.2014
2,00,19,03,1,33.33
2,00,20,03,1,37.7308
2,00,21,03,1,35.4884
2,00,22,03,1,33.4243
2,00,23,03,1,30.1079
2,00,24,03,1,29.9129
2,00,25,03,1,32.1147
2,00,26,03,1,34.1823
2,00,27,03,1,37.1782
2,00,28,03,1,37.206
